Image_Name,License_Plate
frame_0717_plate.jpg,No Text Detected
frame_0718_plate.jpg,No Text Detected
frame_0719_plate.jpg,No Text Detected
frame_0720_plate.jpg,No Text Detected
frame_0721_plate.jpg,No Text Detected
frame_0722_plate.jpg,No Text Detected
frame_0723_plate.jpg,No Text Detected
frame_0724_plate.jpg,No Text Detected
frame_0725_plate.jpg,No Text Detected
frame_0726_plate.jpg,MSz
frame_0727_plate.jpg,No Text Detected
