Image_Name,License_Plate
frame_0437_plate.jpg,PG6SUSJ
frame_0438_plate.jpg,0G6SUS
frame_0439_plate.jpg,PGESUS
frame_0440_plate.jpg,0G65U5
frame_0441_plate.jpg,0GE5U5J
frame_0442_plate.jpg,0GE55
frame_0443_plate.jpg,0GE5U5
frame_0444_plate.jpg,BGE5UU5J
frame_0445_plate.jpg,BG6SUSJ
frame_0446_plate.jpg,PQBSUS
frame_0447_plate.jpg,G6SUSJ
frame_0448_plate.jpg,BGB5USJ
frame_0449_plate.jpg,PG6SUSJ
frame_0450_plate.jpg,JABANKY
frame_0451_plate.jpg,PBGESU5
frame_0452_plate.jpg,BG6SUSJ
frame_0453_plate.jpg,SHORDI
frame_0454_plate.jpg,NOTEXTDETECTED
frame_0455_plate.jpg,NOTEXTDETECTED
frame_0456_plate.jpg,NOTEXTDETECTED
frame_0457_plate.jpg,NOTEXTDETECTED
frame_0458_plate.jpg,NOTEXTDETECTED
frame_0459_plate.jpg,PGESU5U
frame_0460_plate.jpg,NOTEXTDETECTED
frame_0461_plate.jpg,NOTEXTDETECTED
frame_0462_plate.jpg,BGGSUSJ
frame_0463_plate.jpg,NOTEXTDETECTED
frame_0464_plate.jpg,NOTEXTDETECTED
frame_0465_plate.jpg,BGES4BJ
frame_0466_plate.jpg,NOTEXTDETECTED
frame_0467_plate.jpg,CESUS
frame_0468_plate.jpg,DOGSUS
frame_0469_plate.jpg,BG65USU
frame_0470_plate.jpg,0QE5U5
frame_0471_plate.jpg,BC6SUSJ
frame_0472_plate.jpg,0G65US
frame_0473_plate.jpg,NOTEXTDETECTED
frame_0474_plate.jpg,NOTEXTDETECTED
frame_0475_plate.jpg,NOTEXTDETECTED
frame_0476_plate.jpg,AB
frame_0477_plate.jpg,AB4D
frame_0478_plate.jpg,IKB
frame_0479_plate.jpg,UE4M
frame_0480_plate.jpg,UED
frame_0481_plate.jpg,LKB4DMD
frame_0482_plate.jpg,AK64M
frame_0483_plate.jpg,LB4T
frame_0484_plate.jpg,IB
frame_0485_plate.jpg,BID
frame_0486_plate.jpg,NETM
frame_0487_plate.jpg,M
frame_0488_plate.jpg,LKEW
frame_0489_plate.jpg,LKE
frame_0490_plate.jpg,4BM
frame_0491_plate.jpg,LBD
frame_0492_plate.jpg,LEE4D
frame_0493_plate.jpg,LKB4D
frame_0494_plate.jpg,LKB4DM
frame_0495_plate.jpg,B
frame_0496_plate.jpg,NOTEXTDETECTED
frame_0497_plate.jpg,4B
frame_0498_plate.jpg,NOTEXTDETECTED
frame_0499_plate.jpg,WEADM
frame_0500_plate.jpg,AKE4DM
frame_0501_plate.jpg,WB
frame_0502_plate.jpg,WBM
frame_0503_plate.jpg,LBMI
frame_0504_plate.jpg,IB4M
frame_0505_plate.jpg,WKEO
frame_0506_plate.jpg,NOTEXTDETECTED
frame_0507_plate.jpg,EAN
frame_0508_plate.jpg,W6D
frame_0509_plate.jpg,LH64DLD
frame_0510_plate.jpg,LB
frame_0511_plate.jpg,NOTEXTDETECTED
frame_0512_plate.jpg,LKE4DDD
frame_0513_plate.jpg,NOTEXTDETECTED
frame_0514_plate.jpg,TEI
frame_0515_plate.jpg,OEII
frame_0516_plate.jpg,LBADD
frame_0517_plate.jpg,LBAI
frame_0518_plate.jpg,LKB4DD
frame_0519_plate.jpg,LKB4DMD
frame_0520_plate.jpg,LBI
frame_0521_plate.jpg,LKGT
frame_0522_plate.jpg,NOTEXTDETECTED
frame_0523_plate.jpg,NOTEXTDETECTED
frame_0524_plate.jpg,PAD
frame_0525_plate.jpg,LEFIQ0Z
frame_0526_plate.jpg,LB4DM
frame_0527_plate.jpg,WBUU
frame_0528_plate.jpg,LBADD
